      0.000  738.872
     50.000  734.938
      0.000  733.967
     50.000  728.198
      0.000  736.982
    100.000  733.259
    200.000  734.387
    300.000  719.597
    400.000  727.708
    500.000  723.212
    600.000  724.208
    700.000  718.639
    800.000  719.413
    900.000  713.571
   1000.000  707.327
   1100.000  701.842
   1200.000  712.408
   1300.000  710.367
   1400.000  709.352
   1500.000  703.130
   1600.000  711.884
   1700.000  704.602
   1800.000  703.863
   1900.000  699.181
   2000.000  692.593
   2100.000  692.125
   2200.000  692.992
   2300.000  689.399
   2400.000  690.331
   2500.000  682.186
   2600.000  678.005
   2700.000  676.325
   2800.000  678.467
   2900.000  670.568
   3000.000  672.100
   3100.000  671.384
   3200.000  665.734
   3300.000  664.033
   3400.000  665.862
   3500.000  673.550
   3600.000  667.254
   3700.000  669.731
   3800.000  665.582
   3900.000  660.552
   4000.000  671.240
   4100.000  669.545
   4200.000  663.253
   4300.000  665.837
   4400.000  667.091
   4500.000  671.055
   4600.000  663.752
   4700.000  657.029
   4800.000  654.835
   4900.000  661.258
   5000.000  650.484
   5100.000  653.730
   5200.000  642.289
   5300.000  641.041
   5400.000  641.341
   5500.000  648.865
   5600.000  640.352
   5700.000  651.142
   5800.000  641.243
   5900.000  648.043
   6000.000  651.754
   6100.000  639.470
   6200.000  645.624
   6300.000  637.229
   6400.000  642.317
   6500.000  634.270
   6600.000  626.318
   6700.000  619.564
   6800.000  604.899
   6900.000  624.545
   7000.000  622.510
   7100.000  624.540
   7200.000  618.625
   7300.000  616.344
   7400.000  619.109
   7500.000  624.004
   7600.000  621.193
   7700.000  624.296
   7800.000  620.328
   7900.000  616.181
   8000.000  616.968
   8100.000  615.606
   8200.000  609.554
   8300.000  607.587
   8400.000  613.382
   8500.000  618.572
   8600.000  613.849
   8700.000  616.060
   8800.000  602.731
   8900.000  609.271
   9000.000  616.833
   9100.000  615.720
   9200.000  609.988
   9300.000  612.378
   9400.000  603.775
   9500.000  598.262
   9600.000  600.646
   9700.000  592.536
   9800.000  588.107
   9900.000  583.968
      0.000  584.195
    100.000  585.240
    200.000  580.627
    300.000  592.298
    400.000  580.680
    500.000  603.956
    600.000  599.221
    700.000  608.312
    800.000  608.284
    900.000  602.455
   1000.000  612.477
   1100.000  596.270
   1200.000  595.651
   1300.000  602.847
   1400.000  594.850
   1500.000  599.540
   1600.000  593.971
   1700.000  593.495
   1800.000  597.183
   1900.000  599.674
   2000.000  597.196
   2100.000  600.475
   2200.000  607.794
   2300.000  595.773
   2400.000  594.432
   2500.000  592.448
   2600.000  592.206
   2700.000  588.439
   2800.000  592.208
   2900.000  586.785
   3000.000  578.099
   3100.000  580.577
   3200.000  584.554
   3300.000  588.396
   3400.000  591.946
   3500.000  593.610
   3600.000  601.619
   3700.000  590.206
   3800.000  595.631
   3900.000  592.704
   4000.000  589.943
   4100.000  600.096
   4200.000  600.005
   4300.000  599.495
   4400.000  597.382
   4500.000  592.847
   4600.000  598.340
   4700.000  595.694
   4800.000  599.677
   4900.000  591.823
   5000.000  593.033
   5100.000  590.408
   5200.000  599.095
   5300.000  585.537
   5400.000  576.593
   5500.000  586.877
   5600.000  577.597
   5700.000  587.538
   5800.000  578.246
   5900.000  577.228
   6000.000  575.362
   6100.000  566.955
   6200.000  572.647
   6300.000  573.965
   6400.000  573.266
   6500.000  569.753
   6600.000  573.531
   6700.000  572.887
   6800.000  579.783
   6900.000  580.026
   7000.000  585.857
   7100.000  584.997
   7200.000  573.301
   7300.000  579.068
   7400.000  598.898
   7500.000  585.630
   7600.000  582.827
   7700.000  579.204
   7800.000  580.955
   7900.000  569.059
   8000.000  580.044
   8100.000  581.571
   8200.000  568.005
   8300.000  571.746
   8400.000  579.547
   8500.000  578.776
   8600.000  577.162
   8700.000  581.025
   8800.000  593.404
   8900.000  583.780
   9000.000  583.313
   9100.000  589.772
   9200.000  578.592
   9300.000  583.024
   9400.000  575.274
   9500.000  574.117
   9600.000  583.417
   9700.000  584.909
   9800.000  580.763
   9900.000  582.248
      0.000  588.756
    100.000  585.777
    200.000  592.555
    300.000  588.137
    400.000  581.728
    500.000  590.189
    600.000  586.276
    700.000  584.044
    800.000  586.216
    900.000  589.740
   1000.000  593.362
   1100.000  587.099
   1200.000  584.057
   1300.000  572.660
   1400.000  594.234
   1500.000  590.622
   1600.000  589.207
   1700.000  585.829
   1800.000  571.638
   1900.000  566.860
   2000.000  572.823
   2100.000  576.838
   2200.000  580.395
   2300.000  582.430
   2400.000  589.803
   2500.000  580.715
   2600.000  581.110
   2700.000  590.470
   2800.000  588.094
   2900.000  594.492
   3000.000  579.152
   3100.000  589.918
   3200.000  587.994
   3300.000  585.232
   3400.000  589.875
   3500.000  581.678
   3600.000  585.491
   3700.000  589.666
   3800.000  579.827
   3900.000  573.595
   4000.000  574.023
   4100.000  569.548
   4200.000  570.609
