      0.000  386.626
    100.000  456.368
    200.000  450.889
    300.000  451.034
    400.000  453.620
    500.000  455.434
    600.000  452.394
    700.000  449.394
    800.000  446.793
    900.000  447.198
   1000.000  456.480
   1100.000  461.174
   1200.000  460.164
   1300.000  454.614
   1400.000  448.193
   1500.000  457.989
   1600.000  461.665
   1700.000  455.880
   1800.000  457.948
   1900.000  463.824
   2000.000  452.576
   2100.000  460.439
   2200.000  449.463
   2300.000  446.531
   2400.000  445.176
   2500.000  445.589
   2600.000  440.842
   2700.000  435.617
   2800.000  435.561
   2900.000  439.589
   3000.000  435.955
   3100.000  431.918
   3200.000  439.665
   3300.000  447.531
   3400.000  446.846
   3500.000  439.068
   3600.000  449.344
   3700.000  448.247
   3800.000  437.184
   3900.000  443.025
   4000.000  435.087
   4100.000  434.352
   4200.000  438.455
   4300.000  441.422
   4400.000  444.755
   4500.000  432.872
   4600.000  441.612
   4700.000  439.766
   4800.000  442.058
   4900.000  444.355
   5000.000  443.959
   5100.000  445.091
   5200.000  438.754
   5300.000  433.357
   5400.000  442.941
   5500.000  441.649
   5600.000  448.025
   5700.000  445.980
   5800.000  442.795
   5900.000  444.537
   6000.000  453.916
   6100.000  448.531
   6200.000  448.804
   6300.000  443.941
   6400.000  454.896
   6500.000  451.182
   6600.000  444.524
   6700.000  439.850
   6800.000  437.668
   6900.000  436.366
   7000.000  421.700
   7100.000  428.577
   7200.000  432.107
   7300.000  429.085
   7400.000  437.846
   7500.000  430.590
   7600.000  424.766
   7700.000  424.156
   7800.000  422.136
   7900.000  420.433
   8000.000  421.127
   8100.000  413.925
   8200.000  420.845
   8300.000  421.687
   8400.000  421.443
   8500.000  426.704
   8600.000  420.288
   8700.000  416.550
   8800.000  431.628
   8900.000  423.974
   9000.000  426.954
   9100.000  421.284
   9200.000  423.428
   9300.000  421.473
   9400.000  419.693
   9500.000  418.390
   9600.000  413.810
   9700.000  417.114
   9800.000  415.262
   9900.000  416.675
      0.000  414.423
    100.000  421.753
    200.000  417.595
    300.000  418.250
    400.000  424.196
    500.000  426.137
    600.000  424.373
    700.000  424.326
    800.000  421.282
    900.000  414.194
   1000.000  420.006
   1100.000  420.700
   1200.000  425.182
   1300.000  418.442
   1400.000  421.938
   1500.000  422.277
   1600.000  424.357
   1700.000  428.533
   1800.000  429.732
   1900.000  426.488
   2000.000  420.625
   2100.000  415.568
   2200.000  421.879
   2300.000  413.291
   2400.000  421.215
   2500.000  421.448
   2600.000  419.338
   2700.000  417.769
   2800.000  424.302
   2900.000  432.066
   3000.000  424.645
   3100.000  422.106
   3200.000  428.405
   3300.000  437.792
   3400.000  425.907
   3500.000  423.360
   3600.000  419.538
