      0.000  742.162
     50.000  733.715
      0.000  741.600
     50.000  739.221
      0.000  742.424
    100.000  732.660
    200.000  732.174
    300.000  723.864
    400.000  726.716
    500.000  724.299
    600.000  717.287
    700.000  722.644
    800.000  717.316
    900.000  714.673
   1000.000  710.500
   1100.000  707.195
   1200.000  701.391
   1300.000  703.059
   1400.000  695.551
   1500.000  697.356
   1600.000  693.659
   1700.000  686.039
   1800.000  678.594
   1900.000  679.104
   2000.000  669.038
   2100.000  662.638
   2200.000  673.647
   2300.000  675.956
   2400.000  679.931
   2500.000  672.735
   2600.000  669.184
   2700.000  663.809
   2800.000  662.956
   2900.000  658.607
   3000.000  655.300
   3100.000  647.777
   3200.000  639.885
   3300.000  644.280
   3400.000  653.236
   3500.000  638.320
   3600.000  630.801
   3700.000  637.089
   3800.000  636.325
   3900.000  635.608
   4000.000  637.133
   4100.000  636.337
   4200.000  634.871
   4300.000  645.332
   4400.000  637.379
   4500.000  628.626
   4600.000  635.889
   4700.000  638.916
   4800.000  631.663
   4900.000  636.740
   5000.000  634.208
   5100.000  623.397
   5200.000  618.524
   5300.000  618.793
   5400.000  615.716
   5500.000  605.285
   5600.000  602.621
   5700.000  607.338
   5800.000  600.799
   5900.000  609.602
   6000.000  597.646
   6100.000  605.939
   6200.000  614.534
   6300.000  604.254
   6400.000  596.954
   6500.000  597.029
   6600.000  604.559
   6700.000  606.919
   6800.000  598.443
   6900.000  606.846
   7000.000  603.591
   7100.000  598.207
   7200.000  601.284
   7300.000  602.248
   7400.000  603.533
   7500.000  600.087
   7600.000  601.879
   7700.000  598.946
   7800.000  591.775
   7900.000  589.446
   8000.000  594.423
   8100.000  582.669
   8200.000  583.492
   8300.000  588.258
   8400.000  583.301
   8500.000  589.914
   8600.000  578.950
   8700.000  590.658
   8800.000  581.015
   8900.000  576.107
   9000.000  578.237
   9100.000  582.565
   9200.000  572.466
   9300.000  561.817
   9400.000  571.203
   9500.000  572.486
   9600.000  569.248
   9700.000  568.139
   9800.000  564.546
   9900.000  566.771
      0.000  568.942
    100.000  551.314
    200.000  552.993
    300.000  549.949
    400.000  545.446
    500.000  550.428
    600.000  556.831
    700.000  556.768
    800.000  545.311
    900.000  553.280
   1000.000  556.871
   1100.000  553.291
   1200.000  546.863
   1300.000  549.819
   1400.000  560.401
   1500.000  557.189
   1600.000  568.817
