      0.000  341.734
    100.000  397.603
    200.000  391.177
    300.000  392.021
    400.000  404.124
    500.000  411.138
    600.000  411.507
    700.000  400.574
    800.000  403.851
    900.000  402.181
   1000.000  399.351
   1100.000  414.966
   1200.000  402.618
   1300.000  400.462
   1400.000  406.646
   1500.000  394.322
   1600.000  397.232
   1700.000  395.396
   1800.000  389.346
   1900.000  393.274
   2000.000  393.831
   2100.000  388.992
   2200.000  399.174
   2300.000  402.453
   2400.000  400.280
   2500.000  400.047
   2600.000  397.196
   2700.000  405.682
   2800.000  394.654
   2900.000  389.627
   3000.000  391.003
   3100.000  389.317
   3200.000  401.060
   3300.000  403.522
   3400.000  402.198
   3500.000  406.201
   3600.000  403.423
   3700.000  401.776
   3800.000  401.956
   3900.000  402.668
   4000.000  400.973
   4100.000  405.163
   4200.000  407.332
   4300.000  397.431
   4400.000  393.796
   4500.000  394.966
   4600.000  391.551
   4700.000  398.822
   4800.000  397.147
   4900.000  397.211
   5000.000  409.587
   5100.000  404.968
   5200.000  407.617
   5300.000  407.841
   5400.000  406.960
   5500.000  406.045
   5600.000  400.074
   5700.000  392.293
   5800.000  398.579
   5900.000  391.103
   6000.000  385.186
   6100.000  386.523
   6200.000  391.907
   6300.000  391.298
   6400.000  390.537
   6500.000  390.618
   6600.000  394.492
   6700.000  398.490
   6800.000  387.075
   6900.000  392.215
   7000.000  394.900
   7100.000  397.115
   7200.000  396.346
   7300.000  398.062
   7400.000  393.285
   7500.000  396.511
   7600.000  398.077
   7700.000  403.160
   7800.000  399.031
   7900.000  399.668
   8000.000  396.908
   8100.000  392.314
   8200.000  387.088
   8300.000  393.167
   8400.000  401.646
   8500.000  398.570
   8600.000  401.230
   8700.000  397.842
   8800.000  393.743
   8900.000  397.973
   9000.000  400.660
   9100.000  400.948
   9200.000  397.166
   9300.000  402.228
   9400.000  395.370
   9500.000  398.835
   9600.000  398.833
   9700.000  400.406
   9800.000  398.040
   9900.000  396.553
      0.000  386.876
    100.000  387.789
    200.000  388.307
    300.000  383.434
    400.000  387.780
    500.000  392.109
    600.000  394.230
    700.000  396.618
    800.000  396.129
    900.000  392.602
   1000.000  388.703
   1100.000  399.666
   1200.000  403.670
   1300.000  398.143
   1400.000  398.617
   1500.000  391.017
   1600.000  391.777
   1700.000  391.169
   1800.000  394.368
   1900.000  397.324
   2000.000  398.944
   2100.000  401.791
   2200.000  396.161
   2300.000  393.063
   2400.000  409.895
   2500.000  407.336
   2600.000  408.045
   2700.000  406.955
   2800.000  410.245
   2900.000  408.038
   3000.000  407.406
   3100.000  403.768
   3200.000  400.390
   3300.000  400.384
   3400.000  393.967
   3500.000  393.783
   3600.000  392.191
   3700.000  387.561
   3800.000  386.913
   3900.000  397.119
   4000.000  395.371
   4100.000  395.671
   4200.000  407.182
   4300.000  402.319
   4400.000  397.064
   4500.000  392.271
   4600.000  400.832
   4700.000  396.294
   4800.000  390.797
   4900.000  405.737
   5000.000  392.774
   5100.000  397.504
   5200.000  388.194
   5300.000  395.025
   5400.000  398.791
   5500.000  390.092
   5600.000  389.526
   5700.000  393.595
   5800.000  394.657
   5900.000  392.238
   6000.000  393.518
   6100.000  392.335
   6200.000  400.212
   6300.000  401.068
   6400.000  400.500
   6500.000  396.377
   6600.000  392.497
   6700.000  393.104
   6800.000  387.126
   6900.000  387.252
   7000.000  386.360
   7100.000  382.904
   7200.000  393.217
   7300.000  394.043
   7400.000  398.477
   7500.000  396.191
   7600.000  393.481
   7700.000  394.159
   7800.000  390.209
   7900.000  401.905
   8000.000  397.426
   8100.000  396.438
   8200.000  396.354
   8300.000  397.013
   8400.000  397.327
   8500.000  398.257
   8600.000  393.970
   8700.000  395.978
   8800.000  389.467
   8900.000  388.859
   9000.000  390.373
   9100.000  390.013
   9200.000  389.486
   9300.000  384.198
   9400.000  390.159
   9500.000  389.920
   9600.000  383.848
   9700.000  388.884
   9800.000  381.078
   9900.000  388.565
      0.000  387.670
    100.000  383.350
    200.000  386.171
    300.000  382.766
    400.000  392.820
    500.000  390.595
    600.000  387.397
    700.000  388.513
    800.000  390.434
    900.000  388.811
   1000.000  379.506
   1100.000  381.587
   1200.000  388.098
   1300.000  381.769
   1400.000  392.477
   1500.000  390.176
   1600.000  385.195
   1700.000  386.931
   1800.000  383.410
   1900.000  381.082
   2000.000  378.586
   2100.000  388.317
   2200.000  373.102
   2300.000  371.302
   2400.000  376.802
   2500.000  383.420
   2600.000  377.285
